year,year_range,name,county_subdivision,county,state,gini,moe,source
2023,2019–2023,"Naples town, Cumberland County, Maine",48085,005,23,0.4295,0.0761,ACS 5-year 2023 (B19083)
2023,2019–2023,"New Gloucester town, Cumberland County, Maine",48820,005,23,0.3507,0.0463,ACS 5-year 2023 (B19083)
2023,2019–2023,"North Yarmouth town, Cumberland County, Maine",53860,005,23,0.4249,0.0565,ACS 5-year 2023 (B19083)
2023,2019–2023,"Portland city, Cumberland County, Maine",60545,005,23,0.4825,0.0202,ACS 5-year 2023 (B19083)
2023,2019–2023,"Pownal town, Cumberland County, Maine",60685,005,23,0.3842,0.0430,ACS 5-year 2023 (B19083)
2023,2019–2023,"Raymond town, Cumberland County, Maine",61945,005,23,0.3857,0.0497,ACS 5-year 2023 (B19083)
2023,2019–2023,"Scarborough town, Cumberland County, Maine",66145,005,23,0.4332,0.0222,ACS 5-year 2023 (B19083)
2023,2019–2023,"Sebago town, Cumberland County, Maine",66775,005,23,0.4676,0.0632,ACS 5-year 2023 (B19083)
2023,2019–2023,"South Portland city, Cumberland County, Maine",71990,005,23,0.4250,0.0255,ACS 5-year 2023 (B19083)
2023,2019–2023,"Standish town, Cumberland County, Maine",73670,005,23,0.3719,0.0420,ACS 5-year 2023 (B19083)
2023,2019–2023,"Westbrook city, Cumberland County, Maine",82105,005,23,0.3789,0.0228,ACS 5-year 2023 (B19083)
2023,2019–2023,"Windham town, Cumberland County, Maine",86025,005,23,0.3766,0.0303,ACS 5-year 2023 (B19083)
2023,2019–2023,"Yarmouth town, Cumberland County, Maine",87845,005,23,0.4870,0.0380,ACS 5-year 2023 (B19083)
2023,2019–2023,"Avon town, Franklin County, Maine",02235,007,23,0.5114,0.1107,ACS 5-year 2023 (B19083)
2023,2019–2023,"Carrabassett Valley town, Franklin County, Maine",10740,007,23,0.5142,0.0554,ACS 5-year 2023 (B19083)
2023,2019–2023,"Carthage town, Franklin County, Maine",10915,007,23,0.3105,0.0631,ACS 5-year 2023 (B19083)
2023,2019–2023,"Chesterville town, Franklin County, Maine",12595,007,23,0.3884,0.0375,ACS 5-year 2023 (B19083)
2023,2019–2023,"Coplin plantation, Franklin County, Maine",14205,007,23,0.5123,0.1304,ACS 5-year 2023 (B19083)
2023,2019–2023,"Dallas plantation, Franklin County, Maine",16165,007,23,0.5210,0.1954,ACS 5-year 2023 (B19083)
2023,2019–2023,"East Central Franklin UT, Franklin County, Maine",19865,007,23,0.4695,0.0702,ACS 5-year 2023 (B19083)
2023,2019–2023,"Eustis town, Franklin County, Maine",24005,007,23,0.4083,0.1113,ACS 5-year 2023 (B19083)
2023,2019–2023,"Farmington town, Franklin County, Maine",24775,007,23,0.4931,0.0795,ACS 5-year 2023 (B19083)
2023,2019–2023,"Industry town, Franklin County, Maine",34820,007,23,0.4027,0.0561,ACS 5-year 2023 (B19083)
2023,2019–2023,"Jay town, Franklin County, Maine",35625,007,23,0.3640,0.0883,ACS 5-year 2023 (B19083)
2023,2019–2023,"Kingfield town, Franklin County, Maine",37025,007,23,0.4875,0.0536,ACS 5-year 2023 (B19083)
2023,2019–2023,"New Sharon town, Franklin County, Maine",49345,007,23,0.3899,0.0552,ACS 5-year 2023 (B19083)
2023,2019–2023,"New Vineyard town, Franklin County, Maine",49520,007,23,0.4261,0.0814,ACS 5-year 2023 (B19083)
2023,2019–2023,"North Franklin UT, Franklin County, Maine",51400,007,23,-666666666.0000,-222222222.0000,ACS 5-year 2023 (B19083)
2023,2019–2023,"Phillips town, Franklin County, Maine",58445,007,23,0.4452,0.0412,ACS 5-year 2023 (B19083)
2023,2019–2023,"Rangeley town, Franklin County, Maine",61840,007,23,0.4275,0.0606,ACS 5-year 2023 (B19083)
2023,2019–2023,"Rangeley plantation, Franklin County, Maine",61875,007,23,0.3386,0.1503,ACS 5-year 2023 (B19083)
2023,2019–2023,"Sandy River plantation, Franklin County, Maine",65655,007,23,0.3867,0.0921,ACS 5-year 2023 (B19083)
2023,2019–2023,"South Franklin UT, Franklin County, Maine",70760,007,23,0.2494,0.1214,ACS 5-year 2023 (B19083)
2023,2019–2023,"Strong town, Franklin County, Maine",74825,007,23,0.4435,0.0468,ACS 5-year 2023 (B19083)
2023,2019–2023,"Temple town, Franklin County, Maine",75980,007,23,0.3393,0.0592,ACS 5-year 2023 (B19083)
2023,2019–2023,"Weld town, Franklin County, Maine",81300,007,23,0.4440,0.0755,ACS 5-year 2023 (B19083)
2023,2019–2023,"West Central Franklin UT, Franklin County, Maine",82235,007,23,-666666666.0000,-222222222.0000,ACS 5-year 2023 (B19083)
2023,2019–2023,"Wilton town, Franklin County, Maine",85850,007,23,0.4236,0.0467,ACS 5-year 2023 (B19083)
2023,2019–2023,"Wyman UT, Franklin County, Maine",87680,007,23,-666666666.0000,-222222222.0000,ACS 5-year 2023 (B19083)
2023,2019–2023,"Amherst town, Hancock County, Maine",01185,009,23,0.4433,0.0659,ACS 5-year 2023 (B19083)
2023,2019–2023,"Aurora town, Hancock County, Maine",02165,009,23,0.3987,0.0947,ACS 5-year 2023 (B19083)
2023,2019–2023,"Bar Harbor town, Hancock County, Maine",02865,009,23,0.4648,0.0519,ACS 5-year 2023 (B19083)
2023,2019–2023,"Blue Hill town, Hancock County, Maine",05700,009,23,0.4990,0.1064,ACS 5-year 2023 (B19083)
2023,2019–2023,"Brooklin town, Hancock County, Maine",07800,009,23,0.3453,0.0422,ACS 5-year 2023 (B19083)
2023,2019–2023,"Brooksville town, Hancock County, Maine",07975,009,23,0.3956,0.0540,ACS 5-year 2023 (B19083)
2023,2019–2023,"Bucksport town, Hancock County, Maine",08815,009,23,0.3824,0.0553,ACS 5-year 2023 (B19083)
2023,2019–2023,"Castine town, Hancock County, Maine",11265,009,23,0.3830,0.0717,ACS 5-year 2023 (B19083)
2023,2019–2023,"Central Hancock UT, Hancock County, Maine",11800,009,23,0.4476,0.0924,ACS 5-year 2023 (B19083)
2023,2019–2023,"Cranberry Isles town, Hancock County, Maine",14905,009,23,0.4094,0.0918,ACS 5-year 2023 (B19083)
2023,2019–2023,"Dedham town, Hancock County, Maine",16935,009,23,0.4894,0.0698,ACS 5-year 2023 (B19083)
2023,2019–2023,"Deer Isle town, Hancock County, Maine",17145,009,23,0.4760,0.0503,ACS 5-year 2023 (B19083)
2023,2019–2023,"Eastbrook town, Hancock County, Maine",19770,009,23,0.4004,0.0574,ACS 5-year 2023 (B19083)
2023,2019–2023,"East Hancock UT, Hancock County, Maine",20405,009,23,0.2876,0.1047,ACS 5-year 2023 (B19083)
2023,2019–2023,"Ellsworth city, Hancock County, Maine",23200,009,23,0.4034,0.0345,ACS 5-year 2023 (B19083)
2023,2019–2023,"Franklin town, Hancock County, Maine",26350,009,23,0.3870,0.0403,ACS 5-year 2023 (B19083)
2023,2019–2023,"Frenchboro town, Hancock County, Maine",26595,009,23,0.2793,0.1455,ACS 5-year 2023 (B19083)
2023,2019–2023,"Gouldsboro town, Hancock County, Maine",28450,009,23,0.3435,0.0447,ACS 5-year 2023 (B19083)
2023,2019–2023,"Great Pond town, Hancock County, Maine",28975,009,23,0.3467,0.1000,ACS 5-year 2023 (B19083)
2023,2019–2023,"Hancock town, Hancock County, Maine",30970,009,23,0.3674,0.0392,ACS 5-year 2023 (B19083)
2023,2019–2023,"Lamoine town, Hancock County, Maine",38180,009,23,0.4457,0.0834,ACS 5-year 2023 (B19083)
2023,2019–2023,"Mariaville town, Hancock County, Maine",43430,009,23,0.3832,0.0400,ACS 5-year 2023 (B19083)
2023,2019–2023,"Marshall Island UT, Hancock County, Maine",43578,009,23,-666666666.0000,-222222222.0000,ACS 5-year 2023 (B19083)
2023,2019–2023,"Mount Desert town, Hancock County, Maine",47630,009,23,0.4475,0.0715,ACS 5-year 2023 (B19083)
2023,2019–2023,"Northwest Hancock UT, Hancock County, Maine",53620,009,23,-666666666.0000,-222222222.0000,ACS 5-year 2023 (B19083)
2023,2019–2023,"Orland town, Hancock County, Maine",55505,009,23,0.4832,0.1020,ACS 5-year 2023 (B19083)
2023,2019–2023,"Osborn town, Hancock County, Maine",55855,009,23,0.3982,0.1353,ACS 5-year 2023 (B19083)
2023,2019–2023,"Otis town, Hancock County, Maine",55890,009,23,0.3630,0.0698,ACS 5-year 2023 (B19083)
2023,2019–2023,"Penobscot town, Hancock County, Maine",57920,009,23,0.4956,0.0878,ACS 5-year 2023 (B19083)
2023,2019–2023,"Sedgwick town, Hancock County, Maine",67300,009,23,0.4905,0.0776,ACS 5-year 2023 (B19083)
2023,2019–2023,"Sorrento town, Hancock County, Maine",69750,009,23,0.4100,0.0731,ACS 5-year 2023 (B19083)
2023,2019–2023,"Southwest Harbor town, Hancock County, Maine",72865,009,23,0.4985,0.0984,ACS 5-year 2023 (B19083)
2023,2019–2023,"Stonington town, Hancock County, Maine",74580,009,23,0.4724,0.0704,ACS 5-year 2023 (B19083)
2023,2019–2023,"Sullivan town, Hancock County, Maine",74965,009,23,0.4068,0.0585,ACS 5-year 2023 (B19083)
2023,2019–2023,"Surry town, Hancock County, Maine",75280,009,23,0.5197,0.0962,ACS 5-year 2023 (B19083)
2023,2019–2023,"Swans Island town, Hancock County, Maine",75455,009,23,0.5178,0.0722,ACS 5-year 2023 (B19083)
2023,2019–2023,"Tremont town, Hancock County, Maine",77345,009,23,0.4020,0.0488,ACS 5-year 2023 (B19083)
2023,2019–2023,"Trenton town, Hancock County, Maine",77415,009,23,0.5112,0.0619,ACS 5-year 2023 (B19083)
2023,2019–2023,"Verona Island town, Hancock County, Maine",78925,009,23,0.3979,0.0755,ACS 5-year 2023 (B19083)
2023,2019–2023,"Waltham town, Hancock County, Maine",80040,009,23,0.4462,0.1056,ACS 5-year 2023 (B19083)
2023,2019–2023,"Winter Harbor town, Hancock County, Maine",86655,009,23,0.3962,0.0446,ACS 5-year 2023 (B19083)
2023,2019–2023,"Albion town, Kennebec County, Maine",00590,011,23,0.4048,0.0677,ACS 5-year 2023 (B19083)
2023,2019–2023,"Augusta city, Kennebec County, Maine",02100,011,23,0.4515,0.0313,ACS 5-year 2023 (B19083)
